ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300866.SZ,20200824,130.0,168.88,128.0,146.86,66.32,80.54,121.4415,217334.54,2998414.77
300866.SZ,20200825,158.0,168.99,148.88,163.41,146.86,16.55,11.2692,206199.91,3243318.39
300866.SZ,20200826,151.0,154.99,135.2,136.1,163.41,-27.31,-16.7126,153403.56,2218492.228
300866.SZ,20200827,134.0,135.97,127.19,127.72,136.1,-8.38,-6.1572,106706.2,1389551.484
300866.SZ,20200828,127.0,135.78,125.88,127.8,127.72,0.08,0.0626,97484.54,1281166.309
300866.SZ,20200831,129.01,152.16,128.3,146.0,127.8,18.2,14.241,145919.21,2079661.027
300866.SZ,20200901,143.0,144.44,135.2,140.0,146.0,-6.0,-4.1096,87440.03,1214558.712
300866.SZ,20200902,145.0,146.5,137.1,137.18,140.0,-2.82,-2.0143,74354.96,1053189.233
300866.SZ,20200903,136.0,137.2,128.5,131.55,137.18,-5.63,-4.1041,55083.04,725294.171
300866.SZ,20200904,131.55,138.5,131.55,133.79,131.55,2.24,1.7028,54997.67,744046.644
300866.SZ,20200907,131.0,135.55,121.0,121.0,133.79,-12.79,-9.5598,69907.05,897099.156
300866.SZ,20200908,121.0,123.55,114.0,121.95,121.0,0.95,0.7851,57528.98,685578.384
300866.SZ,20200909,118.0,126.01,115.3,123.25,121.95,1.3,1.066,47294.06,575256.728
300866.SZ,20200910,123.3,129.4,116.99,117.5,123.25,-5.75,-4.6653,45687.73,564670.952
300866.SZ,20200911,114.45,132.66,114.45,130.05,117.5,12.55,10.6809,67245.71,847499.963
300866.SZ,20200914,129.0,135.31,125.99,133.8,130.05,3.75,2.8835,58110.73,765517.046
300866.SZ,20200915,132.0,139.73,129.5,136.79,133.8,2.99,2.2347,64987.65,875924.284
300866.SZ,20200916,133.79,140.19,131.3,136.8,136.79,0.01,0.0073,57448.47,782565.647
300866.SZ,20200917,135.01,150.5,133.88,147.1,136.8,10.3,7.5292,83779.74,1198486.364
300866.SZ,20200918,143.8,152.16,143.51,145.6,147.1,-1.5,-1.0197,57881.64,856149.655
300866.SZ,20200921,145.87,153.19,141.89,152.15,145.6,6.55,4.4986,34291.29,508277.422
300866.SZ,20200922,148.74,150.41,139.66,144.47,152.15,-7.68,-5.0477,28653.77,413916.751
300866.SZ,20200923,145.0,146.47,141.05,141.55,144.47,-2.92,-2.0212,18803.21,269077.926
300866.SZ,20200924,141.5,144.9,137.0,138.88,141.55,-2.67,-1.8863,21162.31,298756.339
300866.SZ,20200925,140.0,144.58,137.33,137.89,138.88,-0.99,-0.7128,21247.62,298090.705
300866.SZ,20200928,139.99,141.9,133.11,135.56,137.89,-2.33,-1.6898,19975.01,274375.236
300866.SZ,20200929,136.18,141.68,134.0,139.95,135.56,4.39,3.2384,21163.24,294310.773
300866.SZ,20200930,139.0,139.52,134.12,136.83,139.95,-3.12,-2.2294,16828.45,230357.078
300866.SZ,20201009,139.97,144.44,138.05,141.93,136.83,5.1,3.7273,20322.92,286884.103
300866.SZ,20201012,140.84,144.88,136.23,143.96,141.93,2.03,1.4303,37080.43,517481.02
300866.SZ,20201013,142.78,144.79,141.0,144.01,143.96,0.05,0.0347,23333.05,334597.504
300866.SZ,20201014,150.0,158.0,145.45,147.0,144.01,2.99,2.0762,36520.8,550028.797
300866.SZ,20201015,144.36,146.88,139.9,141.25,147.0,-5.75,-3.9116,24647.3,352095.833
300866.SZ,20201016,141.97,152.97,141.93,147.31,141.25,6.06,4.2903,25271.97,374175.109
300866.SZ,20201019,152.0,156.56,150.06,153.0,147.31,5.69,3.8626,25709.91,395383.432
300866.SZ,20201020,152.43,154.0,149.0,152.07,153.0,-0.93,-0.6078,23288.71,352335.967
300866.SZ,20201021,152.0,155.37,146.08,147.87,152.07,-4.2,-2.7619,18910.69,282647.848
300866.SZ,20201022,146.81,154.0,145.0,152.91,147.87,5.04,3.4084,19501.39,294072.34
300866.SZ,20201023,152.0,154.98,146.2,147.42,152.91,-5.49,-3.5903,19858.45,299722.796
300866.SZ,20201026,145.0,145.55,136.58,143.59,147.42,-3.83,-2.598,18155.44,257224.566
300866.SZ,20201027,141.01,151.99,139.62,149.72,143.59,6.13,4.2691,22657.38,333791.334
300866.SZ,20201028,149.99,152.44,146.26,152.09,149.72,2.37,1.583,15358.81,230659.062
300866.SZ,20201029,150.01,156.38,149.6,153.73,152.09,1.64,1.0783,22120.16,340100.329
300866.SZ,20201030,153.81,163.02,152.31,152.81,153.73,-0.92,-0.5985,20905.58,328420.387
300866.SZ,20201102,152.91,165.0,152.4,163.55,152.81,10.74,7.0283,25092.76,401877.424
300866.SZ,20201103,165.0,171.99,159.55,168.52,163.55,4.97,3.0388,24857.01,412502.869
300866.SZ,20201104,166.42,186.5,164.0,180.08,168.52,11.56,6.8597,24766.41,440751.11
300866.SZ,20201105,180.08,185.45,178.0,183.0,180.08,2.92,1.6215,18026.41,328546.357
300866.SZ,20201106,181.3,188.43,176.88,179.85,183.0,-3.15,-1.7213,21579.97,391063.961
300866.SZ,20201109,181.88,195.99,181.8,195.89,179.85,16.04,8.9185,19132.42,363424.763
300866.SZ,20201110,194.0,194.0,175.0,180.29,195.89,-15.6,-7.9637,32294.73,588058.983
300866.SZ,20201111,178.34,186.4,178.34,180.55,180.29,0.26,0.1442,22739.65,416160.009
300866.SZ,20201112,180.17,183.33,171.51,173.45,180.55,-7.1,-3.9324,26022.25,459583.228
300866.SZ,20201113,172.01,181.0,171.02,178.0,173.45,4.55,2.6232,13609.77,241417.24
300866.SZ,20201116,180.1,193.34,178.8,190.01,178.0,12.01,6.7472,19718.0,368187.85
300866.SZ,20201117,190.03,194.58,182.51,192.22,190.01,2.21,1.1631,20040.67,381047.01
300866.SZ,20201118,191.21,199.9,186.73,195.0,192.22,2.78,1.4463,15184.21,293290.347
300866.SZ,20201119,190.59,194.0,185.8,189.34,195.0,-5.66,-2.9026,10450.82,197865.202
300866.SZ,20201120,187.53,194.0,185.3,187.19,189.34,-2.15,-1.1355,9209.62,173478.489
300866.SZ,20201123,187.28,188.6,177.25,178.93,187.19,-8.26,-4.4126,16193.12,292542.333
300866.SZ,20201124,178.03,181.27,176.59,180.79,178.93,1.86,1.0395,9464.85,169435.524
300866.SZ,20201125,180.0,182.46,173.86,175.97,180.79,-4.82,-2.6661,9330.1,165597.583
300866.SZ,20201126,175.01,178.09,171.3,174.05,175.97,-1.92,-1.0911,9099.6,158828.133
300866.SZ,20201127,175.54,191.67,174.0,189.1,174.05,15.05,8.6469,20596.11,378489.761
300866.SZ,20201130,187.12,188.0,174.5,177.77,189.1,-11.33,-5.9915,17216.86,308922.231
300866.SZ,20201201,175.0,179.97,174.69,177.87,177.77,0.1,0.0563,8303.25,147618.986
300866.SZ,20201202,177.79,183.52,175.68,182.49,177.87,4.62,2.5974,8703.0,156953.099
300866.SZ,20201203,180.0,186.99,179.58,181.99,182.49,-0.5,-0.274,6765.06,124196.848
