ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
001391.SZ,20241230,10.0,12.5,9.11,9.3,2.3,7.0,304.3478,6131616.88,6210293.647
001391.SZ,20241231,8.13,9.97,7.22,9.21,9.3,-0.09,-0.9677,5206307.63,4252485.152
001391.SZ,20250102,8.2,9.59,8.12,8.69,9.21,-0.52,-5.646,4053781.15,3617893.097
001391.SZ,20250103,8.42,8.78,7.5,7.54,8.69,-1.15,-13.2336,3626441.98,2940787.148
001391.SZ,20250106,7.28,7.55,6.88,7.44,7.54,-0.1,-1.3263,2425433.76,1754558.05
001391.SZ,20250107,7.37,7.5,6.81,7.11,7.44,-0.33,-4.4355,2637808.03,1869556.439
001391.SZ,20250108,7.05,7.82,7.0,7.82,7.11,0.71,9.9859,1964572.62,1504176.888
001391.SZ,20250109,7.83,8.6,7.65,8.6,7.82,0.78,9.9744,3991983.6,3257289.563
001391.SZ,20250110,8.65,8.88,7.89,7.93,8.6,-0.67,-7.7907,3897418.35,3245539.131
001391.SZ,20250113,7.59,7.78,7.33,7.37,7.93,-0.56,-7.0618,2179108.78,1635152.817
001391.SZ,20250114,7.38,7.79,7.35,7.76,7.37,0.39,5.2917,2350669.73,1788817.308
001391.SZ,20250115,7.69,7.7,7.32,7.37,7.76,-0.39,-5.0258,2148052.12,1604049.258
001391.SZ,20250116,7.39,7.51,7.2,7.3,7.37,-0.07,-0.9498,1511371.88,1109656.449
001391.SZ,20250117,7.29,7.29,7.1,7.13,7.3,-0.17,-2.3288,1159583.18,830686.572
001391.SZ,20250120,7.16,7.38,7.13,7.23,7.13,0.1,1.4025,1149263.25,829805.448
001391.SZ,20250121,7.2,7.73,7.11,7.51,7.23,0.28,3.8728,2277685.46,1685307.054
001391.SZ,20250122,7.35,7.45,7.2,7.24,7.51,-0.27,-3.5952,1282013.52,936646.832
001391.SZ,20250123,7.33,7.45,7.22,7.22,7.24,-0.02,-0.2762,1161203.86,851009.75
001391.SZ,20250124,7.2,7.26,7.16,7.24,7.22,0.02,0.277,859348.27,620233.686
001391.SZ,20250127,7.24,7.3,7.06,7.06,7.24,-0.18,-2.4862,870829.12,622982.535
001391.SZ,20250205,7.06,7.1,6.91,7.07,7.06,0.01,0.1416,780751.47,547689.533
001391.SZ,20250206,7.06,7.11,6.97,7.11,7.07,0.04,0.5658,1012613.7,714162.777
001391.SZ,20250207,7.1,7.39,7.07,7.29,7.11,0.18,2.5316,1649540.24,1190154.105
001391.SZ,20250210,7.21,7.29,7.2,7.27,7.29,-0.02,-0.2743,936777.48,678648.069
001391.SZ,20250211,7.27,7.28,7.13,7.17,7.27,-0.1,-1.3755,899271.58,644621.855
001391.SZ,20250212,7.17,7.17,7.09,7.14,7.17,-0.03,-0.4184,712398.98,507015.329
001391.SZ,20250213,7.13,7.19,7.09,7.09,7.14,-0.05,-0.7003,710373.02,506421.578
001391.SZ,20250214,7.06,7.07,7.01,7.03,7.09,-0.06,-0.8463,684032.57,480581.997
001391.SZ,20250217,7.03,7.14,7.01,7.13,7.03,0.1,1.4225,885686.13,628146.461
001391.SZ,20250218,7.1,7.12,6.92,6.94,7.13,-0.19,-2.6648,887094.46,621849.261
001391.SZ,20250219,6.92,6.97,6.91,6.97,6.94,0.03,0.4323,501402.97,348022.28
001391.SZ,20250220,6.95,6.97,6.91,6.92,6.97,-0.05,-0.7174,489247.4,338669.099
001391.SZ,20250221,6.93,6.94,6.83,6.89,6.92,-0.03,-0.4335,639339.25,439541.539
001391.SZ,20250224,6.86,6.94,6.85,6.91,6.89,0.02,0.2903,462586.13,319464.214
001391.SZ,20250225,6.87,7.05,6.84,6.95,6.91,0.04,0.5789,767353.5,534993.005
001391.SZ,20250226,6.95,6.96,6.87,6.9,6.95,-0.05,-0.7194,558276.71,384880.958
